"Feature","pvals","qvals","log.pvals","F.stat","den.df"
"ERCC-00069",4.92349327794752e-08,2.34504247046812e-09,-16.8266624495472,55.3444433957431,21.3128309770922
"ERCC-00071",4.26011470256058e-12,2.33359904583355e-13,-26.181725030526,135.47756812935,21.3128309770922
"ERCC-00073",0.578827316017647,0.0219671898297488,-0.546751091113046,0.315630000152668,21.3128309770922
"ERCC-00074",7.42631843661118e-19,5.72756506479953e-20,-41.7440865307409,479.269448516237,21.3128309770922
"ERCC-00076",7.95413526845979e-17,5.45745202908148e-18,-37.0702546279139,332.735941464411,21.3128309770922
"ERCC-00077",0.000142966496859124,6.14430060995215e-06,-8.85290024285245,19.5023008774616,21.3128309770922
"ERCC-00078",1.04339815917297e-19,8.49672768056163e-21,-43.7066339195405,557.409797123175,21.3128309770922
"ERCC-00079",6.13199061914674e-19,4.75375406905254e-20,-41.935597335698,486.409724582595,21.3128309770922
"ERCC-00084",1.16246443986875e-12,6.51849218617992e-14,-27.4804788472773,151.610616989824,21.3128309770922
"ERCC-00085",1.9842102165361e-08,9.56672782972763e-10,-17.7354597847872,60.9419004535781,21.3128309770922
"ERCC-00092",2.46069135993558e-29,5.10203246185385e-30,-65.8745253457434,2933.09589244556,21.3128309770922
"ERCC-00095",7.00813315148847e-21,6.21084471509843e-22,-46.4072155994944,685.053336814613,21.3128309770922
"ERCC-00096",0.235769132708874,0.00912393089170073,-1.44490220399013,1.4697434204693,21.3128309770922
"ERCC-00099",4.62937091533078e-09,2.27756951009349e-10,-19.1908448494985,70.7239398220507,21.3128309770922
"ERCC-00108",1.64288854109938e-33,6.37510644002346e-34,-75.4888520706987,5957.24615974089,21.3128309770922
"ERCC-00109",0.336826576151947,0.0129368083816077,-1.08818709191245,0.955805174458281,21.3128309770922
"ERCC-00111",1.86758897389391e-18,1.4045012181218e-19,-40.8218833936862,446.254047252107,21.3128309770922
"ERCC-00112",1.10663116688514e-19,8.99916917833229e-21,-43.6477963512569,554.900168772531,21.3128309770922
"ERCC-00113",4.97157238378164e-20,4.13608351396143e-21,-44.447965694802,589.974303629364,21.3128309770922
"ERCC-00116",7.20649656087704e-28,1.25161074966988e-28,-62.4973996845175,2284.71327295935,21.3128309770922
"ERCC-00120",0.0175177314351761,0.000707120483120671,-4.04454168615131,6.39526867312663,21.3128309770922
"ERCC-00126",0.234255663282767,0.00906692122571562,-1.45134218192205,1.479530776639,21.3128309770922
"ERCC-00130",2.48868322513331e-30,5.8767226761063e-31,-68.1657990444698,3473.721226418,21.3128309770922
"ERCC-00131",1.60018821137157e-24,1.92604679507099e-25,-54.7919209774222,1288.1591806628,21.3128309770922
"ERCC-00136",9.84986635440916e-29,1.8936655622974e-29,-64.4875098098157,2647.27733943021,21.3128309770922
"ERCC-00137",0.143394750037596,0.00560038513425779,-1.94215396210329,2.26982066015472,21.3128309770922
"ERCC-00143",0.000208604589118401,8.92433119881613e-06,-8.47507001603076,18.2798832093276,21.3128309770922
"ERCC-00144",3.16950752061158e-18,2.35268881774104e-19,-40.2929554543466,428.300327073188,21.3128309770922
"ERCC-00145",3.42114747919143e-19,2.69271752385053e-20,-42.5191407518553,508.794332315644,21.3128309770922
"ERCC-00147",9.17630860255523e-06,4.08521851122859e-07,-11.5988855472124,29.525730303416,21.3128309770922
"ERCC-00148",0.559827573292912,0.0212688474122089,-0.580126447499454,0.348480556255417,21.3128309770922
"ERCC-00150",0.638925232587867,0.0241840706553474,-0.44796783835519,0.225136878770991,21.3128309770922
"ERCC-00154",2.42589625946542e-13,1.39859922714312e-14,-29.0474051612831,173.233968387762,21.3128309770922
"ERCC-00157",1.33570811698367e-08,6.47703289485617e-10,-18.1312191680187,63.4990494244384,21.3128309770922
"ERCC-00158",0.245630360188229,0.00949846713798257,-1.40392747394744,1.40786234780289,21.3128309770922
"ERCC-00160",8.4857038560633e-13,4.78437195359399e-14,-27.7952233606935,155.757058941492,21.3128309770922
"ERCC-00162",9.06251918091701e-14,5.32486111343923e-15,-30.0320441652231,188.148521017357,21.3128309770922
"ERCC-00163",1.5462565348475e-13,8.99141248296054e-15,-29.4977693379515,179.922354262023,21.3128309770922
"ERCC-00165",5.68926629352704e-21,5.07399715680882e-22,-46.6157056597071,695.997500654835,21.3128309770922
"ERCC-00168",0.000243594136457045,1.04021029992096e-05,-8.32000709279161,17.7884189626397,21.3128309770922
"ERCC-00170",2.96170481848463e-17,2.07822730129126e-18,-38.0581815261689,359.672840074434,21.3128309770922
"ERCC-00171",0.439505825038006,0.016786896698297,-0.822104308160877,0.615419837191622,21.3128309770922
"NM_000014",3.78090516752016e-33,1.37951945301411e-33,-74.6553446255316,5602.96258667981,21.3128309770922
"NM_000016",1.35318496487448e-15,8.69159626311043e-17,-34.2363153478413,265.451662450206,21.3128309770922
"NM_000017",4.92255908383828e-16,3.2423178977272e-17,-35.2475329536344,287.874848653438,21.3128309770922
"NM_000018",1.65253783379237e-25,2.19774019862053e-26,-57.0623151374876,1525.91655650577,21.3128309770922
"NM_000019",8.98896524438684e-25,1.10995180462108e-25,-55.3686295837278,1344.86011292277,21.3128309770922
"NM_000020",1.59923422550554e-26,2.37614594368531e-27,-59.3976875122284,1815.42001994894,21.3128309770922
"NM_000021",1.28062314541742e-06,5.84541941545007e-08,-13.5681637661398,38.0981315602525,21.3128309770922
"NM_000022",2.24029374240173e-36,1.59851826228453e-36,-82.0864563555154,9673.76218554273,21.3128309770922
"NM_000023",6.38301963847818e-18,4.6483312719525e-19,-39.592890390939,405.582206249357,21.3128309770922
"NM_000024",1.31046637745285e-05,5.8084234341104e-07,-11.2425423777921,28.1048171482631,21.3128309770922
"NM_000026",4.29032293029549e-32,1.32235980728286e-32,-72.2263609705754,4685.69734271393,21.3128309770922
"NM_000027",1.69348303867977e-12,9.43152682433043e-14,-27.1042337382449,146.777865441481,21.3128309770922
"NM_000028",0.124038917072241,0.00485749827539018,-2.0871599152601,2.51835450916407,21.3128309770922
"NM_000029",6.77665348533534e-12,3.68370533730731e-13,-25.7175377220638,130.074065945319,21.3128309770922
"NM_000030",4.03018652551484e-28,7.21585120616052e-29,-63.0785699446989,2385.18787557895,21.3128309770922
"NM_000031",2.68282312626218e-26,3.88870353898281e-27,-58.8803427724428,1746.95278388937,21.3128309770922
"NM_000032",8.15475469785182e-35,4.04590916651964e-35,-78.4918770991402,7428.91983797179,21.3128309770922
"NM_000033",1.05974377951492e-30,2.64202050294579e-31,-69.0195256283545,3699.51274939176,21.3128309770922
"NM_000034",4.45125902677616e-28,7.93607988133626e-29,-62.9791956203061,2367.70325394934,21.3128309770922
"NM_000035",7.74667414325839e-13,4.37463820521996e-14,-27.8863426004708,156.975426241985,21.3128309770922
"NM_000037",2.74609947294482e-31,7.491393515762e-32,-70.3699563514554,4086.78391693734,21.3128309770922
"NM_000038",4.00099633807651e-34,1.7536834598712e-34,-76.9013497471749,6609.27773034836,21.3128309770922
"NM_000039",5.73720798865967e-43,3.89207577120129e-42,-97.2641863198752,29448.5408241989,21.3128309770922
"NM_000040",1.78125376487391e-33,6.87055023594221e-34,-75.4079905901575,5921.92100347083,21.3128309770922
"NM_000041",1.14484602567468e-17,8.21397818165826e-19,-39.0086764283285,387.495158434324,21.3128309770922
"NM_000042",2.06404012599748e-42,1.04361579404367e-41,-95.9839086174293,26810.8628971787,21.3128309770922
"NM_000043",4.95720903286512e-08,2.36082555274559e-09,-16.8198378565746,55.3038116362826,21.3128309770922
"NM_000044",8.58932561607715e-20,7.03402461735163e-21,-43.9011816349903,565.785349878286,21.3128309770922
"NM_000045",7.20537987726756e-08,3.41463223024931e-09,-16.4458527917731,53.1081835909552,21.3128309770922
"NM_000046",8.08709862720935e-26,1.11109130335158e-26,-57.7769423880337,1609.30894221233,21.3128309770922
"NM_000047",4.55538425858253e-25,5.7945620927979e-26,-56.0483174379646,1414.83363386328,21.3128309770922
"NM_000048",7.8901992761114e-22,7.52031136878734e-23,-48.5912506545353,808.428968681384,21.3128309770922
"NM_000049",3.69532721912088e-31,9.85517926869456e-32,-70.073068775064,3998.32967828328,21.3128309770922
"NM_000050",6.20197455118378e-33,2.17528335778075e-33,-74.1604403514578,5402.60936152579,21.3128309770922
"NM_000051",9.80639110574992e-19,7.50063908938379e-20,-41.4660824401222,469.080943428985,21.3128309770922
"NM_000052",1.34728291882866e-28,2.54809742283369e-29,-64.1742926922096,2586.65364612117,21.3128309770922
"NM_000053",1.46349494000118e-13,8.51933150360739e-15,-29.5527788392429,180.754534275766,21.3128309770922
"NM_000054",9.32630905970828e-09,4.54400073285917e-10,-18.490426499531,65.8854077108741,21.3128309770922
"NM_000055",3.69743621796493e-27,5.94797294358038e-28,-60.8621578454285,2023.90654919382,21.3128309770922
"NM_000056",3.58354852486718e-09,1.76929762958369e-10,-19.4469123193927,72.5560229576557,21.3128309770922
"NM_000057",1.84929599468315e-30,4.45573727078752e-31,-68.4627477665707,3550.66171257119,21.3128309770922
"NM_000059",1.74158301784639e-32,5.68319331421953e-33,-73.1279284958109,5007.27663280107,21.3128309770922
"NM_000060",3.21142718855229e-13,1.84164933713334e-14,-28.7668907635635,169.178224959309,21.3128309770922
"NM_000061",1.52144057381575e-26,2.26654687116669e-27,-59.4475547858832,1822.15772221707,21.3128309770922
"NM_000062",1.0855118777836e-26,1.64971409997508e-27,-59.7851607653454,1868.42546323082,21.3128309770922
"NM_000063",1.42006812724695e-31,4.04279201135254e-32,-71.0294330354186,4290.28496232988,21.3128309770922
"NM_000064",4.98870092701141e-38,5.31131407844275e-38,-85.8910579931717,12790.1401242391,21.3128309770922
"NM_000065",0.000360414973095356,1.53165301627075e-05,-7.92825448732351,16.5727844982258,21.3128309770922
"NM_000066",6.91457827721116e-21,6.12994528121556e-22,-46.4206549762831,685.753776201938,21.3128309770922
"NM_000067",4.58166785728875e-31,1.20476268160106e-31,-69.8580747899998,3935.46458641083,21.3128309770922
"NM_000068",7.45544148718861e-41,1.93414307354481e-40,-92.3970446460125,20611.7453523511,21.3128309770922
"NM_000069",2.02827956120172e-09,1.00920588516229e-10,-20.0160779100268,76.7538950577943,21.3128309770922
"NM_000070",1.05588228226951e-24,1.29456096727258e-25,-55.2076655279104,1328.79278516524,21.3128309770922
"NM_000071",4.771909038712e-15,2.97445618351704e-16,-32.9760299523169,239.733130528978,21.3128309770922
"NM_000072",6.28545679432106e-07,2.89474522305238e-08,-14.2798571314743,41.5182999604053,21.3128309770922
"NM_000073",1.05871863358374e-31,3.06119116585575e-32,-71.3230785421651,4384.10856473185,21.3128309770922
"NM_000075",4.67883075214179e-35,2.45393221266178e-35,-79.047430015363,7738.46025540996,21.3128309770922
"NM_000076",2.27321803677161e-08,1.09378919686413e-09,-17.5994842790139,60.0803727208336,21.3128309770922
"NM_000077",1.9279838732619e-28,3.58904885397623e-29,-63.8159077721706,2518.97205492465,21.3128309770922
"NM_000078",1.35382351852861e-19,1.09526083179338e-20,-43.4461839417127,546.382241918918,21.3128309770922
"NM_000079",1.75273395451107e-07,8.20852993335856e-09,-15.5569188223605,48.1262158520682,21.3128309770922
"NM_000080",9.66773153979401e-22,9.14286345269486e-23,-48.3880783513287,796.101498051531,21.3128309770922
"NM_000081",5.22770380787732e-22,5.05146384699333e-23,-49.0028999066704,833.975133095108,21.3128309770922
"NM_000082",1.45637179758539e-18,1.10318815326017e-19,-41.0705834012315,454.939228682438,21.3128309770922
"NM_000083",0.00248007622083515,0.000102781362950958,-5.99946598506981,11.1067231609135,21.3128309770922
"NM_000084",6.3123176894307e-16,4.13149853618319e-17,-34.9988585746026,282.205684605897,21.3128309770922
"NM_000085",2.05075337716061e-18,1.53832141977375e-19,-40.7283244472005,443.02748182989,21.3128309770922
"NM_000086",1.05436755459616e-23,1.17354785943179e-24,-52.906516026008,1118.64697386487,21.3128309770922
"NM_000087",0.10916537172743,0.00428522729295543,-2.21489137468411,2.74237823761214,21.3128309770922
"NM_000088",1.73606789230125e-39,2.8373990975868e-39,-89.2491959028259,16363.0533602633,21.3128309770922
"NM_000089",7.80855219630405e-41,1.99650482291865e-40,-92.350769244283,20541.9304531768,21.3128309770922
"NM_000090",1.44093681346515e-21,1.34341484680798e-22,-47.9889934859063,772.414529108687,21.3128309770922
"NM_000091",0.305904443308008,0.0117712566903004,-1.18448250256952,1.08871248210866,21.3128309770922
"NM_000092",0.00222885654626633,9.24922026761203e-05,-6.10626658453805,11.387649288365,21.3128309770922
"NM_000093",3.85019472118851e-38,4.23270592313069e-38,-86.1501098098209,13035.5802978482,21.3128309770922
"NM_000094",1.40707283023471e-24,1.70210423012264e-25,-54.9205306922822,1300.59721274436,21.3128309770922
"NM_000095",3.39396919599626e-16,2.25352076263769e-17,-35.6193613971515,296.54660657868,21.3128309770922
"NM_000096",1.04563736147983e-30,2.60829718772686e-31,-69.0329261750356,3703.17062253251,21.3128309770922
"NM_000097",1.61848219790426e-23,1.77421921816545e-24,-52.4779683436717,1083.27378381972,21.3128309770922
"NM_000098",1.58321121254713e-24,1.90697282025217e-25,-54.8025870343708,1289.18626187092,21.3128309770922
"NM_000099",3.10133203956439e-29,6.34459501956649e-30,-65.6431359874446,2883.37414388847,21.3128309770922
"NM_000100",7.3279886211769e-31,1.8711527593321e-31,-69.3884368082318,3801.53479398887,21.3128309770922
"NM_000101",1.36887216184091e-32,4.54271735124195e-33,-73.3687358145494,5096.82360167881,21.3128309770922
"NM_000102",0.0466328452851749,0.00185580111237173,-3.06545015168387,4.34339720296835,21.3128309770922
"NM_000103",3.64722364820219e-22,3.5713004461253e-23,-49.3629058120395,856.956424523169,21.3128309770922
"NM_000104",5.84027511331511e-14,3.46322208687315e-15,-30.4714133977417,195.158956452784,21.3128309770922
"NM_000106",3.79100271776832e-07,1.75798765766256e-08,-14.7854650975243,44.060062300804,21.3128309770922
"NM_000107",5.51237230253695e-31,1.43109665546632e-31,-69.6731428073834,3882.17590526056,21.3128309770922
"NM_000108",3.71577159038118e-23,3.95606596767712e-24,-51.6468707863288,1017.75790356596,21.3128309770922
"NM_000109",2.46389468478843e-25,3.22030963739411e-26,-56.6628840216565,1481.17200974035,21.3128309770922
"NM_000110",2.45637989857815e-21,2.24577601454727e-22,-47.4555982727206,741.817603211759,21.3128309770922
"NM_000111",0.015239488724147,0.000616262574215148,-4.18386527757071,6.70419722141535,21.3128309770922
"NM_000112",3.54072423844063e-19,2.78342614679721e-20,-42.4847854735362,507.449803386335,21.3128309770922
"NM_000113",2.21798118511677e-20,1.89451097748032e-21,-45.2551044538035,627.498675251093,21.3128309770922
"NM_000114",2.54019815067971e-23,2.73881279723474e-24,-52.0272150487968,1047.24628908304,21.3128309770922
"NM_000115",3.84479003120564e-11,2.03499825222599e-12,-23.981717029737,111.421960086567,21.3128309770922
"NM_000116",1.29792965704899e-16,8.79312007334838e-18,-36.580591064428,320.09004496425,21.3128309770922
"NM_000117",3.87697428177706e-23,4.11859874126458e-24,-51.6044021137333,1014.51595767004,21.3128309770922
"NM_000118",1.91752321581256e-27,3.17431801514035e-28,-61.5187631493195,2124.89284709591,21.3128309770922
"NM_000119",1.09566474729999e-06,5.00998309461789e-08,-13.7241493037316,38.8323720609551,21.3128309770922
"NM_000120",2.18337659583102e-09,1.0852171880166e-10,-19.9423932612792,76.2004874657755,21.3128309770922
"NM_000121",8.81777540682132e-19,6.7647876338062e-20,-41.5723471501302,472.950942628493,21.3128309770922
"NM_000122",1.45976092195637e-11,7.83756460643138e-13,-24.9501633527078,121.534873672506,21.3128309770922
"NM_000123",1.67349326593825e-10,8.65500482326411e-12,-22.5109377122182,97.3740760921447,21.3128309770922
"NM_000124",0.0959151173461154,0.00377464460171571,-2.34429167295596,2.97397920314169,21.3128309770922
"NM_000125",3.18632684907466e-30,7.41517194664849e-31,-67.918683994432,3410.95601549568,21.3128309770922
"NM_000126",2.49246720951831e-31,6.84604421739515e-32,-70.4668648157078,4116.07546705869,21.3128309770922
"NM_000127",9.5967940371486e-30,2.09536987710668e-30,-66.8161237015865,3144.34795747102,21.3128309770922
"NM_000128",1.5092502431841e-26,2.24962772253344e-27,-59.4555994180217,1823.24696074531,21.3128309770922
"NM_000129",5.19831617846611e-30,1.17414696271417e-30,-67.4292180285058,3289.93873120027,21.3128309770922
"NM_000130",4.54763232710308e-33,1.63496768084931e-33,-74.4707013389485,5527.36262347349,21.3128309770922
"NM_000131",1.89883700320869e-16,1.27718098467029e-17,-36.2001198927186,310.572487027032,21.3128309770922
"NM_000132",1.87177747568688e-21,1.72897679930023e-22,-47.7273984517105,757.259415086604,21.3128309770922
"NM_000134",1.00559820243352e-08,4.89492166036364e-10,-18.4150981532162,65.379730220616,21.3128309770922
"NM_000135",3.50149603495517e-33,1.28277330995644e-33,-74.7321177530754,5634.69852030758,21.3128309770922
"NM_000136",1.21038580609954e-17,8.6749885232235e-19,-38.9530074240952,385.811708266096,21.3128309770922
"NM_000137",6.88605404527619e-31,1.76699733151927e-31,-69.4506396693565,3819.01009982514,21.3128309770922
"NM_000138",3.54331551424587e-37,2.97664962304413e-37,-83.9305855660118,11076.2065314344,21.3128309770922
"NM_000139",3.00617616705986e-08,1.4410175853179e-09,-17.3200118491958,58.3365267458211,21.3128309770922
"NM_000140",5.28600528704535e-12,2.88584080294048e-13,-25.9659582995492,132.942993029081,21.3128309770922
"NM_000141",8.52489504406035e-36,5.2986226102585e-36,-80.750072636239,8769.49606591321,21.3128309770922
"NM_000142",2.01324203953739e-16,1.35211022007636e-17,-36.1416151102548,309.132363439114,21.3128309770922
"NM_000143",2.6797938954169e-26,3.88542772936615e-27,-58.8814725309749,1747.09949201012,21.3128309770922
"NM_000144",1.74593115608983e-13,1.01293869986732e-14,-29.3763181817844,178.096884848083,21.3128309770922
"NM_000146",3.00145554626705e-28,5.47488851163427e-29,-63.3732852507389,2437.79669499238,21.3128309770922
"NM_000147",6.82271002659475e-22,6.53469920957993e-23,-48.7366152883387,817.362197723087,21.3128309770922
"NM_000148",2.78941470827326e-19,2.20862748162399e-20,-42.7232849750418,516.853874196203,21.3128309770922
"NM_000149",5.09825464200288e-17,3.53499936656594e-18,-37.5150483267998,344.62282513808,21.3128309770922
"NM_000150",2.93107667104971e-26,4.22525734748222e-27,-58.7918425977927,1735.49796524055,21.3128309770922
"NM_000151",1.89735398148092e-28,3.53397885623516e-29,-63.8319223296129,2521.95867082238,21.3128309770922
"NM_000152",1.43234071279853e-25,1.91641225200993e-26,-57.2053173566811,1542.25658024352,21.3128309770922
"NM_000153",2.51132861243547e-28,4.6258611362913e-29,-63.5515706630705,2470.17748393026,21.3128309770922
"NM_000154",1.74698147860185e-28,3.26470791266956e-29,-63.9144931745682,2537.41332828612,21.3128309770922
"NM_000155",0.0101057592948214,0.000410902206132427,-4.59464979044264,7.63906889008028,21.3128309770922
"NM_000156",3.69429686487138e-05,1.61500623929807e-06,-10.2061352223531,24.1820356761499,21.3128309770922
"NM_000157",2.44666104092557e-19,1.94430916249677e-20,-42.8543925122804,522.093855720044,21.3128309770922
"NM_000158",1.90183693235086e-35,1.08104415102049e-35,-79.9476580291751,8267.56439095848,21.3128309770922
"NM_000159",1.29666830665851e-18,9.84977613093062e-20,-41.1867335401562,459.049970207812,21.3128309770922
"NM_000160",5.08503341716653e-07,2.3487854084151e-08,-14.4917940497652,42.5721630992271,21.3128309770922
"NM_000161",1.29899655047307e-25,1.74648475564051e-26,-57.3030352426912,1553.52104546163,21.3128309770922
"NM_000162",1.35432763820833e-25,1.81527235065652e-26,-57.2613222016357,1548.70269774127,21.3128309770922
"NM_000163",0.0855624391930336,0.00337312501199028,-2.45850888660681,3.18215104204084,21.3128309770922
"NM_000164",4.65694217490049e-14,2.77419112881284e-15,-30.6978322548068,198.860705867712,21.3128309770922
"NM_000165",7.46516409490894e-28,1.29453712628479e-28,-62.4621351911803,2278.7531379784,21.3128309770922
"NM_000166",5.87681776791692e-16,3.85486807574357e-17,-35.0703460684261,283.824861716526,21.3128309770922
"NM_000167",4.11465955034841e-20,3.44525857034693e-21,-44.6371457629902,598.571448395835,21.3128309770922
"NM_000168",1.49938728276274e-31,4.25693550311187e-32,-70.9750813363154,4273.13905918267,21.3128309770922
"NM_000169",1.95770006074178e-28,3.64336239592143e-29,-63.8006122580058,2516.12280428852,21.3128309770922
"NM_000170",1.1398517374487e-11,6.1402172521278e-13,-25.1975378238555,124.235303980823,21.3128309770922
"NM_000171",8.44368728435516e-11,4.41171059442661e-12,-23.1950169276992,103.719638407188,21.3128309770922
"NM_000173",1.51328706275541e-05,6.69508269882615e-07,-11.0986413173243,27.5416936994543,21.3128309770922
"NM_000175",5.23877919614851e-19,4.07981073827545e-20,-42.0930282735317,492.354830831434,21.3128309770922
"NM_000176",0.00763710976754851,0.000311813040562241,-4.87473605005511,8.29697609955467,21.3128309770922
"NM_000177",1.24067688599e-16,8.41876750985927e-18,-36.6257043814254,321.236252646785,21.3128309770922
"NM_000178",8.96783032836955e-28,1.54302459129479e-28,-62.2787388379157,2248.00382629151,21.3128309770922
"NM_000179",3.05387918627453e-32,9.63706615584528e-33,-72.5663103289722,4804.46719825015,21.3128309770922
"NM_000180",2.64006930793421e-08,1.26804481649098e-09,-17.4498755741334,59.1423831450821,21.3128309770922
"NM_000181",7.47804382450561e-35,3.73763760202983e-35,-78.5785070177958,7476.36308346481,21.3128309770922
"NM_000182",1.37549745419814e-27,2.31565227979484e-28,-61.8509820602777,2177.86826849052,21.3128309770922
"NM_000183",9.5777281927992e-09,4.66531952382426e-10,-18.4638254137123,65.7065149705533,21.3128309770922
"NM_000184",1.5932149942031e-44,4.35751757159536e-43,-100.847990108082,38293.3976641551,21.3128309770922
"NM_000185",1.9722404739611e-39,3.18103302251791e-39,-89.1216484338226,16210.6928104548,21.3128309770922
"NM_000186",5.46663700302551e-07,2.5223733522744e-08,-14.4194320310868,42.2104789072682,21.3128309770922
"NM_000187",3.81610318365748e-33,1.39123394489268e-33,-74.6460782758405,5599.1441809338,21.3128309770922
"NM_000188",4.16076544238832e-11,2.19973892587595e-12,-23.9027369650132,110.628464375789,21.3128309770922
"NM_000189",4.84929704038575e-41,1.37532584128587e-40,-92.827155058438,21272.0897651742,21.3128309770922
"NM_000190",8.09705592590142e-33,2.77930981438264e-33,-73.893807539133,5297.63993126668,21.3128309770922
"NM_000191",2.54384415722784e-21,2.32259543639767e-22,-47.4206105682248,739.85207826038,21.3128309770922
"NM_000192",0.016025831831773,0.000647498667371786,-4.13355336914363,6.59216042493229,21.3128309770922
"NM_000193",0.0593445398066856,0.00235376586476557,-2.82439516204606,3.8714689189295,21.3128309770922
"NM_000194",3.27104135275922e-09,1.61784423016118e-10,-19.5381574462325,73.2172342186797,21.3128309770922
"NM_000195",5.35090462764392e-09,2.62718986300527e-10,-19.0460002010532,69.7027962499734,21.3128309770922
"NM_000196",1.11387972789249e-09,5.59363773631986e-11,-20.6154166654597,81.3682886448518,21.3128309770922
"NM_000197",7.20606200632725e-15,4.45348091400008e-16,-32.5638537778026,231.824176313646,21.3128309770922
"NM_000198",4.74450349957259e-12,2.59441012816875e-13,-26.0740343258909,134.207531903129,21.3128309770922
"NM_000199",1.54234497350863e-27,2.58301167874537e-28,-61.7364935424906,2159.46628405789,21.3128309770922
"NM_000201",2.03529406353387e-35,1.15012431384292e-35,-79.8798379433715,8226.47736578142,21.3128309770922
"NM_000202",2.01122389141065e-39,3.22848068181258e-39,-89.1020751888026,16187.4374729049,21.3128309770922
"NM_000203",3.64451198519479e-10,1.86155549754558e-11,-21.7326284595353,90.5314600933433,21.3128309770922
"NM_000204",3.95507099238562e-32,1.22630818551231e-32,-72.3077244247167,4713.85516704778,21.3128309770922
"NM_000206",2.56350247186458e-34,1.16015029735742e-34,-77.3465186853026,6829.14961678624,21.3128309770922
"NM_000208",2.83696712147731e-23,3.04565058766948e-24,-51.9167215722902,1038.59484044128,21.3128309770922
"NM_000210",5.22870762348489e-27,8.26745759159593e-28,-60.515633371619,1972.53635659987,21.3128309770922
"NM_000211",0.000598967585322146,2.52871201233667e-05,-7.42030307596726,15.0509303670067,21.3128309770922
"NM_000212",3.32853141161267e-30,7.72480214144251e-31,-67.8750216006396,3399.98370698282,21.3128309770922
"NM_000213",2.44465480521142e-05,1.07438114038525e-06,-10.6190215359734,25.7081988234156,21.3128309770922
"NM_000214",2.29216006730438e-27,3.76403854866916e-28,-61.3403028770324,2096.96330731713,21.3128309770922
"NM_000215",0.00489151807576954,0.000200850094357591,-5.32025257873077,9.37768036601986,21.3128309770922
"NM_000216",5.08212687190644e-24,5.81085057768585e-25,-53.6363123823147,1181.50047818005,21.3128309770922
